epoch,lr,train_loss,val_loss,train_loss_y,train_loss_neg_dy,val_loss_y,val_loss_neg_dy,step,test_loss,test_loss_y,test_loss_neg_dy
0.0,6.299999949987978e-05,0.8303690552711487,0.6259084343910217,0.03839791566133499,1.0283617973327637,0.09722534567117691,0.7580792307853699,62,,,
1.0,0.00012599999899975955,0.4078546166419983,0.23969624936580658,0.28668200969696045,0.43814775347709656,0.11754800379276276,0.27023330330848694,125,,,
2.0,0.00018899999849963933,0.14536991715431213,0.07942962646484375,0.0833720937371254,0.16086935997009277,0.08631370216608047,0.07770860195159912,188,,,
3.0,0.0002519999979995191,0.061609767377376556,0.04486650228500366,0.09364236146211624,0.053601618856191635,0.06919337809085846,0.03878478705883026,251,,,
4.0,0.0003150000120513141,0.045044537633657455,0.04872458800673485,0.09526719897985458,0.0324888713657856,0.1091889962553978,0.03360848128795624,314,,,
5.0,0.00037799999699927866,0.03508944809436798,0.042637813836336136,0.0787741094827652,0.024168288335204124,0.1181563064455986,0.023758184164762497,377,,,
6.0,0.00044100001105107367,0.03178909048438072,0.030248239636421204,0.07964469492435455,0.01982518844306469,0.08859928697347641,0.015660475939512253,440,,,
7.0,0.0005039999959990382,0.03213294968008995,0.026687845587730408,0.09289038181304932,0.016943592578172684,0.08041290938854218,0.013256577774882317,503,,,
8.0,0.0005670000100508332,0.029336612671613693,0.02751787193119526,0.08370281010866165,0.01574506238102913,0.07929421216249466,0.014573788270354271,566,,,
9.0,0.0006300000241026282,0.025228310376405716,0.03494981303811073,0.0670393630862236,0.014775547198951244,0.12256152182817459,0.013046888634562492,629,,,
10.0,0.0006929999799467623,0.030453726649284363,0.041173748672008514,0.07711034268140793,0.01878957264125347,0.14755670726299286,0.014578007161617279,692,0.13150526583194733,0.30800700187683105,0.0873798280954361
11.0,0.0007559999939985573,0.033716749399900436,0.04226846620440483,0.11048661172389984,0.014524281024932861,0.11862222850322723,0.023180024698376656,755,,,
12.0,0.0008190000080503523,0.02772289328277111,0.029944848269224167,0.0858185663819313,0.013198978267610073,0.08874592930078506,0.015244578011333942,818,,,
13.0,0.0008820000221021473,0.019689492881298065,0.02125776931643486,0.06012614816427231,0.009580327197909355,0.07150772958993912,0.008695279248058796,881,,,
14.0,0.0009449999779462814,0.016891008242964745,0.03761135786771774,0.05114056169986725,0.008328620344400406,0.07420508563518524,0.028462925925850868,944,,,
15.0,0.0010000000474974513,0.022074690088629723,0.020833665505051613,0.07314790040254593,0.00930638425052166,0.0726613998413086,0.00787673331797123,1007,,,
16.0,0.0010000000474974513,0.016279421746730804,0.0176878459751606,0.05283363536000252,0.007140869740396738,0.06442591547966003,0.006003329064697027,1070,,,
17.0,0.0010000000474974513,0.015226742252707481,0.019247088581323624,0.04706764593720436,0.007266516797244549,0.06091472506523132,0.008830180391669273,1133,,,
18.0,0.0010000000474974513,0.014689764939248562,0.02025952935218811,0.04686327651143074,0.006646387744694948,0.05715721845626831,0.011035106144845486,1196,,,
19.0,0.0010000000474974513,0.013636593706905842,0.017007999122142792,0.04582424461841583,0.005589680280536413,0.05789303034543991,0.006786740850657225,1259,,,
20.0,0.0010000000474974513,0.013418425805866718,0.01630103401839733,0.04822545498609543,0.004716666415333748,0.05708937346935272,0.006103950552642345,1322,0.07971533387899399,0.17376108467578888,0.056203898042440414
21.0,0.0010000000474974513,0.012165790423750877,0.015372340567409992,0.04424649104475975,0.004145614802837372,0.055194370448589325,0.005416834261268377,1385,,,
22.0,0.0010000000474974513,0.011591216549277306,0.013702215626835823,0.04448448866605759,0.003367898752912879,0.05303794890642166,0.003868281841278076,1448,,,
23.0,0.0010000000474974513,0.012750142253935337,0.013533922843635082,0.04311467334628105,0.00515900831669569,0.05077921226620674,0.00422260258346796,1511,,,
24.0,0.0010000000474974513,0.011108319275081158,0.013909118250012398,0.0420716255903244,0.003367493161931634,0.050811465829610825,0.004683531355112791,1574,,,
25.0,0.0010000000474974513,0.012549628503620625,0.013164309784770012,0.05006340146064758,0.003171185264363885,0.051643677055835724,0.0035444661043584347,1637,,,
26.0,0.0010000000474974513,0.011772253550589085,0.01401558332145214,0.047129590064287186,0.002932919654995203,0.05214453861117363,0.004483343567699194,1700,,,
27.0,0.0010000000474974513,0.012398814782500267,0.013557766564190388,0.04588434845209122,0.004027432296425104,0.050991613417863846,0.004199303686618805,1763,,,
28.0,0.0010000000474974513,0.01296350359916687,0.016080811619758606,0.04570714384317398,0.00477759400382638,0.05138777941465378,0.007254069671034813,1826,,,
29.0,0.0010000000474974513,0.012936064973473549,0.01339790690690279,0.043737467378377914,0.005235714837908745,0.05221981555223465,0.0036924302112311125,1889,,,
30.0,0.0010000000474974513,0.011151107028126717,0.013504860922694206,0.044326040893793106,0.002857373794540763,0.05322539061307907,0.0035747280344367027,1952,0.07123482972383499,0.18707497417926788,0.04227479174733162
31.0,0.0010000000474974513,0.011090206913650036,0.013579683378338814,0.04400902986526489,0.0028605011757463217,0.052454691380262375,0.0038609302137047052,2015,,,
32.0,0.0010000000474974513,0.010776122100651264,0.013522216118872166,0.04363120347261429,0.0025623508263379335,0.050704263150691986,0.0042267050594091415,2078,,,
33.0,0.0010000000474974513,0.01050471980124712,0.01234824676066637,0.04376333951950073,0.002190063940361142,0.04946018010377884,0.003070264123380184,2141,,,
34.0,0.0010000000474974513,0.01069487165659666,0.012858887203037739,0.04588483273983002,0.0018973808037117124,0.04861810803413391,0.003919081296771765,2204,,,
35.0,0.0010000000474974513,0.011350923217833042,0.011804498732089996,0.044817715883255005,0.002984224120154977,0.04812675714492798,0.0027239329647272825,2267,,,
36.0,0.0010000000474974513,0.010778157971799374,0.011864965781569481,0.04592837765812874,0.0019906028173863888,0.05100458487868309,0.0020800605416297913,2330,,,
37.0,0.0010000000474974513,0.010700827464461327,0.012354766018688679,0.04572088271379471,0.0019458128372207284,0.05276241898536682,0.002252852078527212,2393,,,
38.0,0.0010000000474974513,0.011178395710885525,0.015577915124595165,0.04351290687918663,0.0030947679188102484,0.051225002855062485,0.006666144356131554,2456,,,
39.0,0.0010000000474974513,0.011225857771933079,0.012106170877814293,0.04536380618810654,0.0026913699693977833,0.051632314920425415,0.0022246353328227997,2519,,,
40.0,0.0010000000474974513,0.010744290426373482,0.012737587094306946,0.04515333101153374,0.0021420291159301996,0.051607854664325714,0.003020021365955472,2582,0.06635439395904541,0.172231987118721,0.039884984493255615
