epoch,lr,train_loss,val_loss,train_loss_y,train_loss_neg_dy,val_loss_y,val_loss_neg_dy,step,test_loss,test_loss_y,test_loss_neg_dy
0.0,0.00011899999663000926,444.9208984375,145.75949096679688,108.66315460205078,528.9853515625,52.15815734863281,169.1598358154297,118,,,
1.0,0.00023799999326001853,65.62442016601562,42.22468185424805,57.69113540649414,67.60773468017578,50.64162826538086,40.12044143676758,237,,,
2.0,0.00035700001171790063,34.219886779785156,25.780790328979492,70.19667053222656,25.225688934326172,51.93833541870117,19.241403579711914,356,,,
3.0,0.00047599998652003706,25.826663970947266,21.08846664428711,62.90752410888672,16.556446075439453,49.614925384521484,13.956850051879883,475,,,
4.0,0.0005949999904260039,21.582786560058594,21.059986114501953,56.86206817626953,12.762967109680176,47.60942459106445,14.422627449035645,594,,,
5.0,0.0007140000234358013,19.88889503479004,18.119888305664062,51.892818450927734,11.88791275024414,46.576080322265625,11.005841255187988,713,,,
6.0,0.0008329999982379377,19.206880569458008,18.715423583984375,61.4632453918457,8.64278793334961,51.90281677246094,10.418574333190918,832,,,
7.0,0.0009519999730400741,16.716238021850586,18.15730857849121,48.7537841796875,8.706851959228516,52.457088470458984,9.58236312866211,951,,,
8.0,0.0010000000474974513,19.690101623535156,20.582149505615234,64.17936706542969,8.567787170410156,49.91648864746094,13.248564720153809,1070,,,
9.0,0.0010000000474974513,13.741236686706543,14.327289581298828,38.1290397644043,7.644285678863525,48.48056411743164,5.788971900939941,1189,,,
10.0,0.0010000000474974513,7.983930587768555,13.026713371276855,19.251163482666016,5.1671223640441895,46.434059143066406,4.674877166748047,1308,1.7512743473052979,3.057873487472534,1.4246245622634888
11.0,0.0010000000474974513,8.01201343536377,12.295228004455566,20.024534225463867,5.008882522583008,44.225887298583984,4.312562942504883,1427,,,
12.0,0.0010000000474974513,8.137754440307617,13.164142608642578,22.73279571533203,4.488993167877197,42.82670974731445,5.748500347137451,1546,,,
13.0,0.0010000000474974513,6.737969875335693,12.110204696655273,18.077022552490234,3.9032058715820312,40.8033447265625,4.93691873550415,1665,,,
14.0,0.0010000000474974513,8.425106048583984,12.288090705871582,25.994693756103516,4.032707691192627,42.29594802856445,4.786126136779785,1784,,,
15.0,0.0010000000474974513,7.27802848815918,12.070242881774902,22.41222381591797,3.494479179382324,43.179954528808594,4.292814254760742,1903,,,
16.0,0.0010000000474974513,5.951579570770264,11.551095008850098,17.354604721069336,3.100823163986206,44.14642333984375,3.4022626876831055,2022,,,
17.0,0.0010000000474974513,5.414890766143799,12.681417465209961,15.456196784973145,2.9045639038085938,45.31988525390625,4.521799564361572,2141,,,
18.0,0.0010000000474974513,4.10241174697876,10.956390380859375,9.71236801147461,2.699922561645508,43.12117385864258,2.915194034576416,2260,,,
19.0,0.0010000000474974513,5.025516033172607,10.540390968322754,14.393235206604004,2.6835856437683105,40.987815856933594,2.928534746170044,2379,,,
